Sample	file_id	Resgenes	file_id	num_contigs	total_length	gc	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	PredictedMobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_cluster
OI47_S96	plasmid_489.fasta	tet(A);dfrA17;aadA5	plasmid_489.fasta	4	105611	54.410998854286014	IncFIB,IncFIIA	000095__NZ_CP014273_00094,000136__AP014877_00014	-	-	MPF_I	NC_007365_00035,NC_022992_00102,NC_011754_00109,NC_022992_00098,NC_012487_00131,NC_011754_00087,NC_007365_00033,NC_014843_00047,NC_022371_00084	MOBP	FR821780	Mobilizable	KR905384	0.0234513	48
OI47_S96	plasmid_110.fasta	blaCTX-M-15	plasmid_110.fasta	2	7931	49.51456310679612	-	-	-	-	-	-	-	-	Non-mobilizable	JX017307	0.0450347	11
OI47_S96	plasmid_973.fasta	NA	plasmid_973.fasta	18	128754	49.217888376283454	-	-	MOBP	NC_011416_00039	MPF_F	NC_010719_00096,NC_010409_00124,NC_022651_00077,NC_010488_00021,NC_019094_00090,NC_017639_00100,NC_014615_00033,NC_007675_00027,NC_018966_00040,NC_017639_00094,NC_013437_00116	-	-	Conjugative	DQ381420	0.00669844	97
OI49_S109	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	185656	49.81363381738269	-	-	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	AB011549	0.219531	155
OI50_S79	plasmid_740.fasta	blaSHV-12	plasmid_740.fasta	1	4474	62.36030397854269	-	-	-	-	-	-	-	-	Non-mobilizable	CP015133	0.0259767	74
OI50_S79	plasmid_219.fasta	NA	plasmid_219.fasta	2	5932	44.87525286581254	ColRNAI_rep_cluster_1987	000019__CP000651_00005	-	-	-	-	MOBP	CP008720	Mobilizable	CP019003	0.0216393	21
OI50_S79	plasmid_1552.fasta	aadA5;sul1;blaTEM-1B;mph(A);tet(B);dfrA17	plasmid_1552.fasta	9	128744	52.097185111539176	IncFIIA,IncFII,IncFIA,IncFIB	000136__AP014877_00014,000121__CP024805,000094__NZ_CP015070_00117,000095__NZ_CP014273_00094	MOBP,MOBF	NC_011416_00039,NC_017627_00068	MPF_F	NC_019037_00027,08-5333_00200,NC_010409_00124,NC_022651_00077,NC_010488_00021,NC_017639_00094,NC_013437_00116,NC_008460_00107,NC_019094_00090,NC_010719_00097,NC_007675_00027,NC_017639_00100	MOBF	KT754162	Conjugative	CP011493	0.00755945	155
OI50_S79	plasmid_29.fasta	NA	plasmid_29.fasta	1	4065	53.111931119311194	ColRNAI_rep_cluster_1857	000008__AJ627566	MOBP	NC_023328_00003	-	-	MOBP	NC_017657	Mobilizable	CP011137	0.0323015	2
OI50_S79	plasmid_1068.fasta	NA	plasmid_1068.fasta	1	9599	56.245442233565996	-	-	-	-	-	-	-	-	Non-mobilizable	CP021680	0.0284057	106
OI51_S78	plasmid_740.fasta	blaSHV-12	plasmid_740.fasta	1	4500	62.31111111111111	-	-	-	-	-	-	-	-	Non-mobilizable	CP015133	0.0259767	74
OI51_S78	plasmid_219.fasta	NA	plasmid_219.fasta	1	4522	50.088456435205664	-	-	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	CP019003	0.0466675	21
OI51_S78	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	1551	50.999355254674406	ColRNAI_rep_cluster_1885	000013__DQ995351_00001	-	-	-	-	MOBP,MOB_unknown	AB027308,CP018359	Mobilizable	JN253636	0.0563082	41
OI51_S78	plasmid_2911.fasta	NA	plasmid_2911.fasta	2	23187	51.45986975460387	-	-	-	-	-	-	-	-	Non-mobilizable	CP012736	0.0448759	291
OI51_S78	plasmid_471.fasta	NA	plasmid_471.fasta	1	5605	51.132917038358606	rep_cluster_1778	001201__CP010878_00001	MOBQ	NC_011411_00002	-	-	MOBQ,MOBP,MOBP	NC_010672,CP018984,AB027308	Mobilizable	CP011140	0.0157245	47
OI51_S78	plasmid_29.fasta	NA	plasmid_29.fasta	1	6863	52.99431735392685	ColRNAI_rep_cluster_1857	000008__AJ627566	MOBP,MOBF	NC_023328_00003,CP019897	-	-	MOB_unknown	NZ_CP014319	Mobilizable	CP011137	0.0451943	2
OI51_S78	plasmid_991.fasta	sul2;dfrA14;blaTEM-1B;blaCTX-M-15;qnrS1;tet(A);aph(6)-Id	plasmid_991.fasta	3	32395	51.81046457786695	-	-	-	-	-	-	-	-	Non-mobilizable	KM023153	0.0340249	99
OI51_S78	plasmid_1068.fasta	NA	plasmid_1068.fasta	3	19132	51.76667363579344	-	-	-	-	-	-	-	-	Non-mobilizable	CP021680	0.00900687	106
OI53_S76	plasmid_189.fasta	NA	plasmid_189.fasta	1	5755	50.52997393570808	ColRNAI_rep_cluster_1987	000019__CP000651_00005	MOBP	NC_013090_00004	-	-	MOBP	NC_019134	Mobilizable	CP006638	0.00417861	18
OI53_S76	plasmid_novel_1.fasta	NA	plasmid_novel_1.fasta	1	7065	55.62632696390658	IncQ1	000194__NC_012006_00002	MOBQ	NC_002636_00002	-	-	MOBQ	CP019954	Mobilizable	EU266532	0.0519203	90
OI53_S76	plasmid_1007.fasta	sul2	plasmid_1007.fasta	14	72181	47.91011485016833	IncH	000138__CP021336_00001	-	-	-	-	-	-	Non-mobilizable	CP019216	0.0302852	100
OI53_S76	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	2046	53.0791788856305	-	-	-	-	-	-	-	-	Non-mobilizable	CP003996	0.0726524	88
OI7_S24	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	153550	50.0358189514816	-	-	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	AB011549	0.219531	155
OI7_S24	plasmid_991.fasta	aph(6)-Id;qnrS1;blaTEM-1B;blaCTX-M-15;sul2;dfrA14	plasmid_991.fasta	6	85044	49.762475894830914	IncY	000230__CP009168_00001	MOBC	NC_014725_00039	MPF_T	NC_011092_00103,NC_011092_00102,NC_011092_00100	-	-	Conjugative	CP021681	0.00282712	99
OI8_S25	plasmid_713.fasta	NA	plasmid_713.fasta	3	34454	48.560399373077146	-	-	-	-	-	-	-	-	Non-mobilizable	CP011050	0.0485634	71
OI8_S25	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	4821	39.57685127566895	IncX1	000215__KC853434_00019	-	-	-	-	-	-	Non-mobilizable	HE578058	0.0637124	4
OI8_S25	plasmid_2911.fasta	NA	plasmid_2911.fasta	1	23785	51.57031742694976	-	-	-	-	-	-	-	-	Non-mobilizable	CP012736	0.0419997	291
OI8_S25	plasmid_659.fasta	aadA1;aadA2;tet(A);mef(B);cmlA1;blaTEM-1B;blaCTX-M-27;dfrA12;sul3	plasmid_659.fasta	5	26473	52.751860386053714	-	-	-	-	-	-	-	-	Non-mobilizable	KX434884	0.0299949	65
OI8_S25	plasmid_1068.fasta	NA	plasmid_1068.fasta	1	11198	54.65261653866762	-	-	-	-	-	-	-	-	Non-mobilizable	CP021680	0.030875	106
OI8_S25	plasmid_729.fasta	NA	plasmid_729.fasta	2	37072	47.823154941735005	IncR	000204__CP008701_00115	MOBP	NC_021576_00050	-	-	-	-	Mobilizable	NC_024960	0.0359759	72
OI9_S26	plasmid_991.fasta	dfrA14;blaTEM-1B;blaCTX-M-15;tet(A);sul2;aph(6)-Id;qnrS1	plasmid_991.fasta	4	92764	50.703936872062435	IncY	000230__CP009168_00001	MOBC	NC_014725_00039	MPF_T	NC_011092_00103,NC_011092_00100,NC_011092_00102	-	-	Conjugative	CP021681	0.000656154	99
PC100_S268	plasmid_189.fasta	NA	plasmid_189.fasta	1	5720	50.57692307692308	ColRNAI_rep_cluster_1987	000019__CP000651_00005	MOBP	NC_013090_00004	-	-	MOBP	NC_019134	Mobilizable	CP006638	0.00417861	18
PC100_S268	plasmid_1007.fasta	aadA5;dfrA17;tet(A);sul2	plasmid_1007.fasta	13	70603	50.90293613585825	IncH	000138__CP021336_00001	-	-	-	-	-	-	Non-mobilizable	CP021846	0.027077	100
PC19_S143	plasmid_532.fasta	tet(A)	plasmid_532.fasta	2	63229	52.74004017144032	IncFIIA,IncFII	000136__AP014877_00014,000121__CP024805	MOBF	NC_017627_00068	MPF_F	NC_014615_00033,NC_018966_00040,NC_010488_00021,NC_013437_00116,NC_019094_00090,NC_007675_00027,NC_010409_00124,NC_022651_00077,08-5333_00200,NC_017639_00094,NC_017639_00100,NC_010719_00096	-	-	Conjugative	CP010215	0.0166683	53
PC19_S143	plasmid_2912.fasta	NA	plasmid_2912.fasta	1	29054	49.180835685275696	-	-	-	-	-	-	-	-	Non-mobilizable	CP010208	0.0339141	291
PC19_S143	plasmid_920.fasta	blaCTX-M-55	plasmid_920.fasta	6	112167	46.17489992600319	IncFIB	000105__NC_011917_00001	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	CP020118	0.0123533	92
PC20_S21	plasmid_532.fasta	tet(A)	plasmid_532.fasta	2	63229	52.74004017144032	IncFIIA,IncFII	000136__AP014877_00014,000121__CP024805	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_013437_00116,NC_019094_00090,NC_010488_00021,NC_014615_00033,NC_007675_00027,NC_017639_00094,08-5333_00200,NC_018966_00040,NC_010409_00124,NC_017639_00100,NC_010719_00096	-	-	Conjugative	CP010215	0.0166683	53
PC20_S21	plasmid_2912.fasta	NA	plasmid_2912.fasta	1	36084	48.686398403724645	-	-	-	-	-	-	-	-	Non-mobilizable	CP010208	0.0369409	291
PC20_S21	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	1549	51.00064557779213	ColRNAI_rep_cluster_1885	000013__DQ995351_00001	-	-	-	-	MOB_unknown,MOBP	GQ900404,CP001386	Mobilizable	JN253636	0.0613264	41
PC20_S21	plasmid_920.fasta	blaCTX-M-55	plasmid_920.fasta	2	112192	46.153023388476896	IncFIB	000105__NC_011917_00001	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	CP020118	0.0122141	92
PC21_S2	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	3928	36.354378818737274	-	-	-	-	-	-	-	-	Non-mobilizable	KP008371	0.170926	158
PC21_S2	plasmid_2911.fasta	NA	plasmid_2911.fasta	1	23064	51.37443635102324	-	-	-	-	-	-	-	-	Non-mobilizable	CP012736	0.045678	291
PC21_S2	plasmid_991.fasta	qnrS1;sul2;aph(6)-Id;blaCTX-M-15;blaTEM-1B;dfrA14;tet(A)	plasmid_991.fasta	16	110510	50.73206044701837	IncY,IncFIB	000230__CP009168_00001,000107__CP014778_00094	MOBC	NC_014725_00039	MPF_T	NC_011092_00102,NC_011092_00103,NC_011092_00100	-	-	Conjugative	CP021681	0.00662843	99
PC22_S3	plasmid_920.fasta	blaCTX-M-55	plasmid_920.fasta	4	112199	46.15192648775836	IncFIB	000105__NC_011917_00001	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	CP020118	0.0122604	92
PC23_S6	plasmid_225.fasta	NA	plasmid_225.fasta	1	2875	47.721739130434784	-	-	MOBQ	NC_013719_00001	-	-	-	-	Mobilizable	CP019693	0.016782	22
PC23_S6	plasmid_novel_1.fasta	NA	plasmid_novel_1.fasta	1	1549	50.93608779857973	ColRNAI_rep_cluster_1885	000013__DQ995351_00001	-	-	-	-	MOBP,MOB_unknown	CP001386,GQ900404	Mobilizable	JN253636	0.0608169	41
PC23_S6	plasmid_469.fasta	NA	plasmid_469.fasta	1	3322	51.68573148705599	-	-	MOBQ	NC_011411_00002	-	-	MOBQ,MOBQ	NC_010672,NC_016036	Mobilizable	KT693144	0.00580821	46
PC23_S6	plasmid_508.fasta	NA	plasmid_508.fasta	1	6394	48.07632155145449	ColRNAI_rep_cluster_1291	000001__EU090225_00001	MOBQ	NC_019783_00003	-	-	-	-	Mobilizable	KP970685	0.0151342	50
PC23_S6	plasmid_novel_0.fasta	mph(A)	plasmid_novel_0.fasta	4	11356	57.634730538922156	-	-	-	-	-	-	-	-	Non-mobilizable	KT988019	0.0716227	109
PC23_S6	plasmid_991.fasta	aph(6)-Id;blaCTX-M-15;blaTEM-1B;dfrA14;sul2;tet(A);qnrS1	plasmid_991.fasta	9	84618	51.27277884138127	IncY	000230__CP009168_00001	MOBC	NC_014725_00039	MPF_T	NC_011092_00102,NC_011092_00100,NC_011092_00103	-	-	Conjugative	CP021681	0.00411762	99
PC25_S142	plasmid_novel_1.fasta	NA	plasmid_novel_1.fasta	1	5447	45.951900128511106	rep_cluster_2050	001473__CP024541	-	-	-	-	MOBP	NC_013372	Mobilizable	CP012558	0.0838645	19
PC25_S142	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	66757	51.199125185373816	-	-	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	CP003035	0.186761	156
PC25_S142	plasmid_2911.fasta	NA	plasmid_2911.fasta	1	23250	51.402150537634405	-	-	-	-	-	-	-	-	Non-mobilizable	CP012736	0.0447178	291
PC25_S142	plasmid_991.fasta	aph(6)-Id;blaTEM-1B;blaCTX-M-15;sul2;dfrA14;qnrS1	plasmid_991.fasta	5	69819	51.601999455735545	IncFIB	000107__CP014778_00094	MOBC	NC_014725_00039	MPF_T	NC_011092_00103,NC_011092_00100,NC_011092_00102	-	-	Conjugative	KM023153	0.00351914	99
PC25_S142	plasmid_1068.fasta	NA	plasmid_1068.fasta	2	17687	50.771753265109965	-	-	-	-	-	-	-	-	Non-mobilizable	CP021680	0.00940624	106
PC27_S265	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	5164	42.52517428350116	-	-	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	EF536825	0.124491	5
PC27_S265	plasmid_727.fasta	tet(A);blaCTX-M-15;qnrS1	plasmid_727.fasta	5	31452	50.72809360295053	-	-	-	-	-	-	-	-	Non-mobilizable	CP018691	0.0475157	72
PC28_S196	plasmid_277.fasta	NA	plasmid_277.fasta	1	5669	35.98518257188216	-	-	-	-	-	-	-	-	Non-mobilizable	KU932034	0.0102718	27
PC28_S196	plasmid_24.fasta	NA	plasmid_24.fasta	1	3406	39.371697005284794	-	-	-	-	-	-	-	-	Non-mobilizable	JX566769	0.0142518	2
PC28_S196	plasmid_novel_1.fasta	NA	plasmid_novel_1.fasta	1	11959	51.60966636006355	-	-	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	CP021938	0.111073	54
PC28_S196	plasmid_475.fasta	qnrS1	plasmid_475.fasta	12	83101	51.226820375206074	IncI1	000144__CP015838_00058	MOBP	NC_019097	MPF_I	NC_019111_00038,NC_015965_00072,NC_019097_00056,NC_022267_00069,NC_023290_00086,NC_019097_00085,NZ_CM001473_00069,NC_019097_00075,NC_022267_00057	MOBP	DQ916413	Conjugative	MF078004	0.00687462	47
PC28_S196	plasmid_novel_0.fasta	tet(A)	plasmid_novel_0.fasta	2	17248	55.28177179962894	IncFIIA,IncFII	000136__AP014877_00014,000121__CP024805	MOBF	NC_022333_00006	-	-	-	-	Mobilizable	GQ149344	0.0608169	69
PC28_S196	plasmid_1070.fasta	NA	plasmid_1070.fasta	2	17558	52.01617496297984	-	-	-	-	-	-	-	-	Non-mobilizable	CP012732	0.035622	107
PC28_S196	plasmid_839.fasta	NA	plasmid_839.fasta	1	2089	47.29535662996649	Inc13	000058__CP000643_00001	-	-	-	-	-	-	Non-mobilizable	CP008719	0.00331442	83
PC28_S196	plasmid_529.fasta	blaCTX-M-15	plasmid_529.fasta	14	49802	52.55612224408658	-	-	-	-	MPF_F	NC_007675_00027,NC_017639_00094,NC_017639_00100,NC_022651_00077,NC_010719_00096,NC_018966_00040,NC_010409_00124,NC_014615_00033,NC_013437_00116,NC_019094_00090,NC_010488_00021	-	-	Non-mobilizable	KU254579	0.0394988	52
PC29_S52	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	9781	44.21838257846846	-	-	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	EF536825	0.133864	5
PC29_S52	plasmid_695.fasta	tet(A)	plasmid_695.fasta	2	5727	57.44718002444561	-	-	-	-	-	-	-	-	Non-mobilizable	GQ149344	0.0288636	69
PC2_S25	plasmid_1007.fasta	NA	plasmid_1007.fasta	14	65986	47.28124147546449	IncH	000138__CP021336_00001	-	-	-	-	-	-	Non-mobilizable	CP019216	0.0142009	100
PC30-redeposit_S2	plasmid_2912.fasta	NA	plasmid_2912.fasta	1	34262	48.785826863580645	-	-	-	-	-	-	-	-	Non-mobilizable	CP010208	0.0359759	291
PC30-redeposit_S2	plasmid_920.fasta	blaCTX-M-55	plasmid_920.fasta	2	112192	46.153023388476896	IncFIB	000105__NC_011917_00001	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	CP020118	0.0122141	92
PC31_S170	plasmid_991.fasta	dfrA14;qnrS1;blaTEM-1B;blaCTX-M-15;sul2;tet(A);aph(3'')-Ib	plasmid_991.fasta	5	89319	50.604014823273886	IncY	000230__CP009168_00001	MOBC	NC_014725_00039	MPF_T	NC_011092_00102,NC_011092_00103,NC_011092_00100	-	-	Conjugative	CP021681	0.00157453	99
PC32_S173	plasmid_2911.fasta	NA	plasmid_2911.fasta	1	24170	51.377741001241205	-	-	-	-	-	-	-	-	Non-mobilizable	CP012736	0.0408631	291
PC32_S173	plasmid_991.fasta	aph(6)-Id;tet(A);blaCTX-M-15;blaTEM-1B;qnrS1;dfrA14;sul2	plasmid_991.fasta	7	84533	50.30224882590231	IncY	000230__CP009168_00001	MOBC	NC_014725_00039	MPF_T	NC_011092_00100,NC_011092_00103,NC_011092_00102	-	-	Conjugative	CP021681	0.00325637	99
PC33_S141	plasmid_991.fasta	aph(6)-Id;blaCTX-M-15;blaTEM-1B;qnrS1;sul2;dfrA14;tet(A)	plasmid_991.fasta	14	100385	52.49788314987299	IncFIB,IncFIB	000107__CP014778_00094,000096__NC_019117_00097	MOBC	NC_014725_00039	MPF_T	NC_011092_00102,NC_011092_00103,NC_011092_00100	-	-	Conjugative	CP018207	0.00470559	99
PC33_S141	plasmid_1068.fasta	NA	plasmid_1068.fasta	1	15370	54.57384515289525	-	-	-	-	-	-	-	-	Non-mobilizable	CP021680	0.0371871	106
PC33_S141	plasmid_163.fasta	NA	plasmid_163.fasta	1	3854	50.72651790347691	ColRNAI_rep_cluster_1987	000019__CP000651_00005	-	-	-	-	-	-	Non-mobilizable	KT074362	0.00560872	16
PC34_S133	plasmid_991.fasta	dfrA14;aph(3'')-Ib;sul2;qnrS1;blaCTX-M-15;blaTEM-1B;tet(A)	plasmid_991.fasta	5	89319	50.60625398851308	IncY	000230__CP009168_00001	MOBC	NC_014725_00039	MPF_T	NC_011092_00100,NC_011092_00102,NC_011092_00103	-	-	Conjugative	CP021681	0.00160079	99
PC35_S39	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	766716	49.90074551724498	-	-	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	CP012732	0.167688	107
PC36_S41	plasmid_novel_1.fasta	NA	plasmid_novel_1.fasta	1	2973	45.74503868146653	ColRNAI_rep_cluster_1857	000009__CP017845	MOBF	CP019897	-	-	-	-	Mobilizable	CP001149	0.0615839	1
PC36_S41	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	3272	45.84352078239609	ColRNAI_rep_cluster_1857	000008__AJ627566	-	-	-	-	MOB_unknown,MOBP	NC_019986,NZ_CP016585	Mobilizable	CP016042	0.051337	3
PC36_S41	plasmid_159.fasta	NA	plasmid_159.fasta	1	3045	44.860426929392446	-	-	-	-	-	-	MOBP	NC_019148	Mobilizable	CP016527	0.000981871	15
PC36_S41	plasmid_991.fasta	qnrS1;sul2;tet(A);blaCTX-M-15;blaTEM-1B;aph(6)-Id	plasmid_991.fasta	4	72857	51.89206253345595	IncY	000230__CP009168_00001	MOBC	NC_014725_00039	MPF_T	NC_011092_00103,NC_011092_00102,NC_011092_00100	-	-	Conjugative	CP021681	0.0064892	99
PC37_S68	plasmid_1007.fasta	NA	plasmid_1007.fasta	17	71135	47.96091937864624	IncH	000138__CP021336_00001	-	-	-	-	-	-	Non-mobilizable	CP019216	0.011621	100
PC38_S33	plasmid_1007.fasta	NA	plasmid_1007.fasta	17	74846	47.29845282313016	IncH	000138__CP021336_00001	-	-	-	-	-	-	Non-mobilizable	CP019216	0.0279555	100
PC39_S36	plasmid_2911.fasta	NA	plasmid_2911.fasta	1	24724	50.85342177641159	-	-	-	-	-	-	-	-	Non-mobilizable	CP012736	0.0460045	291
PC40_S44	plasmid_2911.fasta	NA	plasmid_2911.fasta	2	23230	51.41196728368489	-	-	-	-	-	-	-	-	Non-mobilizable	CP012736	0.0450347	291
PC40_S44	plasmid_991.fasta	blaTEM-1B;blaCTX-M-15;qnrS1;dfrA14;tet(A)	plasmid_991.fasta	6	30315	51.271647699158834	-	-	-	-	-	-	-	-	Non-mobilizable	KM023153	0.0380652	99
PC40_S44	plasmid_1068.fasta	NA	plasmid_1068.fasta	2	17318	51.818916734033955	-	-	-	-	-	-	-	-	Non-mobilizable	CP021680	0.0106545	106
PC41-redeposit_S4	plasmid_1007.fasta	NA	plasmid_1007.fasta	16	67577	47.19357177737988	IncH	000138__CP021336_00001	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	CP019216	0.0136991	100
PC41-redeposit_S4	plasmid_934.fasta	sul2;aph(3'')-Ib;aph(6)-Id;blaTEM-1B;tet(A);dfrA14	plasmid_934.fasta	5	48979	51.66908266808224	IncN	000155__CP018649	MOBF	NC_015599_00019	MPF_T	NC_008612_00190,NC_007682_00044,NC_011617_00041,NC_014368_00014,NC_009131_00030,NC_022375_00024	MOBF	NZ_CP013027	Conjugative	JN102343	0.00294054	93
PC42_S72	plasmid_286.fasta	NA	plasmid_286.fasta	1	6292	43.81754609027336	ColRNAI_rep_cluster_1857	000008__AJ627566	MOBP	NC_019076_00002	-	-	MOBP	NC_017721	Mobilizable	JN692546	0.00279888	28
PC42_S72	plasmid_649.fasta	blaCTX-M-27	plasmid_649.fasta	2	50973	47.67425892138976	IncP	000161__KX377410_00057	MOBP	NC_022650_00002	MPF_T	NC_023907_00045,NC_023907_00043,NC_023907_00079	-	-	Conjugative	MF489760	0.00673355	64
PC42_S72	plasmid_106.fasta	NA	plasmid_106.fasta	1	4509	50.58771346196496	ColRNAI_rep_cluster_1987	000019__CP000651_00005	MOBP	NC_001848_00006	-	-	MOBP	CP008720	Mobilizable	CP004094	0.0433296	10
PC45_S25	plasmid_1007.fasta	NA	plasmid_1007.fasta	13	73747	47.57481660270926	IncH	000138__CP021336_00001	-	-	-	-	-	-	Non-mobilizable	CP010234	0.0256472	100
PC46_S26	plasmid_1007.fasta	NA	plasmid_1007.fasta	11	34401	48.40556960553472	IncH	000138__CP021336_00001	-	-	-	-	-	-	Non-mobilizable	CP019216	0.0378117	100
PC47_S24	plasmid_2911.fasta	NA	plasmid_2911.fasta	1	28738	50.37928874660728	-	-	-	-	-	-	-	-	Non-mobilizable	CP012736	0.0492808	291
PC4_S22	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	1549	50.93608779857973	ColRNAI_rep_cluster_1885	000013__DQ995351_00001	-	-	-	-	MOBP,MOB_unknown	CP001386,GQ900404	Mobilizable	JN253636	0.0608169	41
PC4_S22	plasmid_795.fasta	NA	plasmid_795.fasta	1	29728	52.72470398277718	-	-	-	-	-	-	-	-	Non-mobilizable	CP019906	0.0388388	79
PC4_S22	plasmid_991.fasta	blaTEM-1B;blaCTX-M-15;aph(6)-Id;qnrS1;dfrA14;sul2	plasmid_991.fasta	7	69760	49.34202981651376	IncY,ColRNAI_rep_cluster_1987	000230__CP009168_00001,000019__CP000651_00005	MOBC	NC_014725_00039	-	-	MOBP	AJ001708	Mobilizable	CP021681	0.0122604	99
PC51_S27	plasmid_920.fasta	blaCTX-M-55	plasmid_920.fasta	3	112195	46.152680600739785	IncFIB	000105__NC_011917_00001	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	CP020118	0.0122141	92
PC52_S28	plasmid_1007.fasta	NA	plasmid_1007.fasta	12	59684	47.707928423027944	IncH	000138__CP021336_00001	-	-	-	-	-	-	Non-mobilizable	CP010234	0.0251607	100
PC53_S29	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	100820	49.97619519936521	-	-	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	CP003035	0.203604	156
PC53_S29	plasmid_991.fasta	aph(6)-Id;dfrA14;qnrS1;blaCTX-M-15;blaTEM-1B;sul2	plasmid_991.fasta	6	74412	50.36015696393055	IncY	000230__CP009168_00001	MOBC	NC_014725_00039	MPF_T	NC_011092_00100,NC_011092_00103,NC_011092_00102	-	-	Conjugative	CP021681	0.00680395	99
PC54_S30	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	481668	49.81314930616109	-	-	MOBP	NC_011416_00039	-	-	-	-	Mobilizable		1
PC55_S31	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	2530	47.07509881422925	ColRNAI_rep_cluster_1987	000020__CP023920	-	-	-	-	MOBP	CP018941	Mobilizable	CP016532	0.0549966	13
PC55_S31	plasmid_991.fasta	sul2;dfrA14;aph(6)-Id;blaTEM-1B;blaCTX-M-15;qnrS1;tet(A)	plasmid_991.fasta	13	68127	52.35956375592643	IncFIB,IncFIB	000107__CP014778_00094,000096__NC_019117_00097	-	-	-	-	-	-	Non-mobilizable	CP018207	0.0171265	99
PC56_S89	plasmid_991.fasta	dfrA14;blaCTX-M-15;blaTEM-1B;aph(6)-Id;qnrS1;sul2;tet(A)	plasmid_991.fasta	17	102021	52.3029572342949	IncFIB,IncFIB	000107__CP014778_00094,000096__NC_019117_00097	MOBC	NC_014725_00039	MPF_T	NC_011092_00100,NC_011092_00103,NC_011092_00102	-	-	Conjugative	CP018207	0.00430121	99
PC56_S89	plasmid_1068.fasta	NA	plasmid_1068.fasta	1	12390	54.03551251008878	-	-	-	-	-	-	-	-	Non-mobilizable	CP021680	0.0263104	106
PC57_S90	plasmid_811.fasta	NA	plasmid_811.fasta	5	26319	56.79547095254379	-	-	-	-	-	-	-	-	Non-mobilizable	FJ042668	0.047688	81
PC57_S90	plasmid_991.fasta	dfrA14;blaTEM-1B;blaCTX-M-15;aph(6)-Id;sul2;qnrS1	plasmid_991.fasta	11	65493	51.17188096437787	IncY	000230__CP009168_00001	MOBC	NC_014725_00039	MPF_T	NC_011092_00103,NC_011092_00100,NC_011092_00102	-	-	Conjugative	KM023153	0.0108269	99
PC58_S91	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	2413	48.77745544964774	ColRNAI_rep_cluster_1987	000019__CP000651_00005	-	-	-	-	-	-	Non-mobilizable	JQ319766	0.0893096	16
PC58_S91	plasmid_991.fasta	sul2;dfrA14;blaTEM-1B;blaCTX-M-15;qnrS1;aph(6)-Id	plasmid_991.fasta	4	78938	50.089944006688796	IncY	000230__CP009168_00001	MOBC	NC_014725_00039	MPF_T	NC_011092_00102,NC_011092_00103,NC_011092_00100	-	-	Conjugative	CP021681	0.00557568	99
PC59_S92	plasmid_991.fasta	blaCTX-M-15;blaTEM-1B;sul2;tet(A);aph(6)-Id;dfrA14;qnrS1	plasmid_991.fasta	15	96748	52.772150328688966	IncFIB,IncFIB	000096__NC_019117_00097,000107__CP014778_00094	MOBC	NC_014725_00039	MPF_T	NC_011092_00102,NC_011092_00103,NC_011092_00100	-	-	Conjugative	CP018207	0.00436283	99
PC59_S92	plasmid_1068.fasta	NA	plasmid_1068.fasta	2	11848	54.07663740715733	-	-	-	-	-	-	-	-	Non-mobilizable	CP021680	0.0277775	106
PC5_S36	plasmid_1007.fasta	NA	plasmid_1007.fasta	14	68291	47.56410068676692	IncH	000138__CP021336_00001	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	CP019216	0.0126347	100
